"TIME","GEO","UNIT","AGE","Value","Flag and Footnotes"
"2015","Estonia","Number","Less than 15 years","4",""
"2015","Estonia","Number","From 15 to 17 years","4",""
"2015","Estonia","Number","From 18 to 24 years","5",""
"2015","Estonia","Number","From 25 to 49 years","29",""
"2015","Estonia","Number","From 50 to 64 years","12",""
"2015","Estonia","Number","65 years or over","13",""
"2015","Ireland","Number","Less than 15 years",":",""
"2015","Ireland","Number","From 15 to 17 years",":",""
"2015","Ireland","Number","From 18 to 24 years",":",""
"2015","Ireland","Number","From 25 to 49 years",":",""
"2015","Ireland","Number","From 50 to 64 years",":",""
"2015","Ireland","Number","65 years or over",":",""
"2015","Greece","Number","Less than 15 years","6",""
"2015","Greece","Number","From 15 to 17 years","19",""
"2015","Greece","Number","From 18 to 24 years","112",""
"2015","Greece","Number","From 25 to 49 years","297",""
"2015","Greece","Number","From 50 to 64 years","130",""
"2015","Greece","Number","65 years or over","225",""
"2015","Spain","Number","Less than 15 years","25",""
"2015","Spain","Number","From 15 to 17 years","27",""
"2015","Spain","Number","From 18 to 24 years","144",""
"2015","Spain","Number","From 25 to 49 years","659",""
"2015","Spain","Number","From 50 to 64 years","320",""
"2015","Spain","Number","65 years or over","505",""
"2015","France","Number","Less than 15 years","101",""
"2015","France","Number","From 15 to 17 years","125",""
"2015","France","Number","From 18 to 24 years","619",""
"2015","France","Number","From 25 to 49 years","1,242",""
"2015","France","Number","From 50 to 64 years","543",""
"2015","France","Number","65 years or over","829",""
"2015","Croatia","Number","Less than 15 years","14",""
"2015","Croatia","Number","From 15 to 17 years","7",""
"2015","Croatia","Number","From 18 to 24 years","45",""
"2015","Croatia","Number","From 25 to 49 years","140",""
"2015","Croatia","Number","From 50 to 64 years","79",""
"2015","Croatia","Number","65 years or over","63",""
"2015","Italy","Number","Less than 15 years","39",""
"2015","Italy","Number","From 15 to 17 years","57",""
"2015","Italy","Number","From 18 to 24 years","379",""
"2015","Italy","Number","From 25 to 49 years","1,168",""
"2015","Italy","Number","From 50 to 64 years","646",""
"2015","Italy","Number","65 years or over","1,088",""
"2015","Cyprus","Number","Less than 15 years","1",""
"2015","Cyprus","Number","From 15 to 17 years","1",""
"2015","Cyprus","Number","From 18 to 24 years","11",""
"2015","Cyprus","Number","From 25 to 49 years","24",""
"2015","Cyprus","Number","From 50 to 64 years","4",""
"2015","Cyprus","Number","65 years or over","16",""
"2015","Latvia","Number","Less than 15 years","11",""
"2015","Latvia","Number","From 15 to 17 years","6",""
"2015","Latvia","Number","From 18 to 24 years","20",""
"2015","Latvia","Number","From 25 to 49 years","66",""
"2015","Latvia","Number","From 50 to 64 years","42",""
"2015","Latvia","Number","65 years or over","33",""
"2015","Lithuania","Number","Less than 15 years","5",""
"2015","Lithuania","Number","From 15 to 17 years","6",""
"2015","Lithuania","Number","From 18 to 24 years","29",""
"2015","Lithuania","Number","From 25 to 49 years","87",""
"2015","Lithuania","Number","From 50 to 64 years","46",""
"2015","Lithuania","Number","65 years or over","66",""
"2015","Luxembourg","Number","Less than 15 years","0",""
"2015","Luxembourg","Number","From 15 to 17 years","2",""
"2015","Luxembourg","Number","From 18 to 24 years","5",""
"2015","Luxembourg","Number","From 25 to 49 years","11",""
"2015","Luxembourg","Number","From 50 to 64 years","10",""
"2015","Luxembourg","Number","65 years or over","8",""
"2015","Hungary","Number","Less than 15 years","11",""
"2015","Hungary","Number","From 15 to 17 years","9",""
"2015","Hungary","Number","From 18 to 24 years","61",""
"2015","Hungary","Number","From 25 to 49 years","271",""
"2015","Hungary","Number","From 50 to 64 years","145",""
"2015","Hungary","Number","65 years or over","144",""
"2015","Malta","Number","Less than 15 years","1",""
"2015","Malta","Number","From 15 to 17 years","0",""
"2015","Malta","Number","From 18 to 24 years","2",""
"2015","Malta","Number","From 25 to 49 years","3",""
"2015","Malta","Number","From 50 to 64 years","2",""
"2015","Malta","Number","65 years or over","3",""
"2015","Netherlands","Number","Less than 15 years","20",""
"2015","Netherlands","Number","From 15 to 17 years","15",""
"2015","Netherlands","Number","From 18 to 24 years","70",""
"2015","Netherlands","Number","From 25 to 49 years","142",""
"2015","Netherlands","Number","From 50 to 64 years","108",""
"2015","Netherlands","Number","65 years or over","176",""
"2015","Austria","Number","Less than 15 years","11",""
"2015","Austria","Number","From 15 to 17 years","17",""
"2015","Austria","Number","From 18 to 24 years","72",""
"2015","Austria","Number","From 25 to 49 years","145",""
"2015","Austria","Number","From 50 to 64 years","93",""
"2015","Austria","Number","65 years or over","141",""
"2015","Poland","Number","Less than 15 years","70",""
"2015","Poland","Number","From 15 to 17 years","67",""
"2015","Poland","Number","From 18 to 24 years","446",""
"2015","Poland","Number","From 25 to 49 years","1,044",""
"2015","Poland","Number","From 50 to 64 years","690",""
"2015","Poland","Number","65 years or over","619",""
"2015","Portugal","Number","Less than 15 years","14",""
"2015","Portugal","Number","From 15 to 17 years","8",""
"2015","Portugal","Number","From 18 to 24 years","48",""
"2015","Portugal","Number","From 25 to 49 years","203",""
"2015","Portugal","Number","From 50 to 64 years","142",""
"2015","Portugal","Number","65 years or over","177",""
"2015","Romania","Number","Less than 15 years","76",""
"2015","Romania","Number","From 15 to 17 years","40",""
"2015","Romania","Number","From 18 to 24 years","207",""
"2015","Romania","Number","From 25 to 49 years","703",""
"2015","Romania","Number","From 50 to 64 years","409",""
"2015","Romania","Number","65 years or over","450",""
"2015","Slovenia","Number","Less than 15 years","3",""
"2015","Slovenia","Number","From 15 to 17 years","4",""
"2015","Slovenia","Number","From 18 to 24 years","16",""
"2015","Slovenia","Number","From 25 to 49 years","39",""
"2015","Slovenia","Number","From 50 to 64 years","29",""
"2015","Slovenia","Number","65 years or over","29",""
"2015","Slovakia","Number","Less than 15 years",":",""
"2015","Slovakia","Number","From 15 to 17 years",":",""
"2015","Slovakia","Number","From 18 to 24 years",":",""
"2015","Slovakia","Number","From 25 to 49 years",":",""
"2015","Slovakia","Number","From 50 to 64 years",":",""
"2015","Slovakia","Number","65 years or over",":",""
"2015","Finland","Number","Less than 15 years","14",""
"2015","Finland","Number","From 15 to 17 years","7",""
"2015","Finland","Number","From 18 to 24 years","48",""
"2015","Finland","Number","From 25 to 49 years","79",""
"2015","Finland","Number","From 50 to 64 years","51",""
"2015","Finland","Number","65 years or over","67",""
"2015","Sweden","Number","Less than 15 years","7",""
"2015","Sweden","Number","From 15 to 17 years","9",""
"2015","Sweden","Number","From 18 to 24 years","35",""
"2015","Sweden","Number","From 25 to 49 years","83",""
"2015","Sweden","Number","From 50 to 64 years","55",""
"2015","Sweden","Number","65 years or over","70",""
"2015","United Kingdom","Number","Less than 15 years","52",""
"2015","United Kingdom","Number","From 15 to 17 years","48",""
"2015","United Kingdom","Number","From 18 to 24 years","309",""
"2015","United Kingdom","Number","From 25 to 49 years","648",""
"2015","United Kingdom","Number","From 50 to 64 years","303",""
"2015","United Kingdom","Number","65 years or over","444",""
"2015","Iceland","Number","Less than 15 years","2",""
"2015","Iceland","Number","From 15 to 17 years","0",""
"2015","Iceland","Number","From 18 to 24 years","5",""
"2015","Iceland","Number","From 25 to 49 years","3",""
"2015","Iceland","Number","From 50 to 64 years","1",""
"2015","Iceland","Number","65 years or over","5",""
"2015","Liechtenstein","Number","Less than 15 years",":",""
"2015","Liechtenstein","Number","From 15 to 17 years",":",""
"2015","Liechtenstein","Number","From 18 to 24 years",":",""
"2015","Liechtenstein","Number","From 25 to 49 years",":",""
"2015","Liechtenstein","Number","From 50 to 64 years",":",""
"2015","Liechtenstein","Number","65 years or over",":",""
"2015","Norway","Number","Less than 15 years","2",""
"2015","Norway","Number","From 15 to 17 years","2",""
"2015","Norway","Number","From 18 to 24 years","31",""
"2015","Norway","Number","From 25 to 49 years","36",""
"2015","Norway","Number","From 50 to 64 years","22",""
"2015","Norway","Number","65 years or over","24",""
"2015","Switzerland","Number","Less than 15 years","7",""
"2015","Switzerland","Number","From 15 to 17 years","4",""
"2015","Switzerland","Number","From 18 to 24 years","35",""
"2015","Switzerland","Number","From 25 to 49 years","66",""
"2015","Switzerland","Number","From 50 to 64 years","44",""
"2015","Switzerland","Number","65 years or over","97",""
"2016","Belgium","Number","Less than 15 years","15",""
"2016","Belgium","Number","From 15 to 17 years","9",""
"2016","Belgium","Number","From 18 to 24 years","87",""
"2016","Belgium","Number","From 25 to 49 years","259",""
"2016","Belgium","Number","From 50 to 64 years","111",""
"2016","Belgium","Number","65 years or over","147",""
"2016","Bulgaria","Number","Less than 15 years",":",""
"2016","Bulgaria","Number","From 15 to 17 years",":",""
"2016","Bulgaria","Number","From 18 to 24 years",":",""
"2016","Bulgaria","Number","From 25 to 49 years",":",""
"2016","Bulgaria","Number","From 50 to 64 years",":",""
"2016","Bulgaria","Number","65 years or over",":",""
"2016","Czechia","Number","Less than 15 years","14",""
"2016","Czechia","Number","From 15 to 17 years","9",""
"2016","Czechia","Number","From 18 to 24 years","65",""
"2016","Czechia","Number","From 25 to 49 years","224",""
"2016","Czechia","Number","From 50 to 64 years","138",""
"2016","Czechia","Number","65 years or over","160",""
"2016","Denmark","Number","Less than 15 years","6",""
"2016","Denmark","Number","From 15 to 17 years","2",""
"2016","Denmark","Number","From 18 to 24 years","31",""
"2016","Denmark","Number","From 25 to 49 years","67",""
"2016","Denmark","Number","From 50 to 64 years","33",""
"2016","Denmark","Number","65 years or over","72",""
"2016","Germany (until 1990 former territory of the FRG)","Number","Less than 15 years","66",""
"2016","Germany (until 1990 former territory of the FRG)","Number","From 15 to 17 years","83",""
"2016","Germany (until 1990 former territory of the FRG)","Number","From 18 to 24 years","435",""
"2016","Germany (until 1990 former territory of the FRG)","Number","From 25 to 49 years","889",""
"2016","Germany (until 1990 former territory of the FRG)","Number","From 50 to 64 years","681",""
"2016","Germany (until 1990 former territory of the FRG)","Number","65 years or over","1,049",""
"2016","Estonia","Number","Less than 15 years",":",""
"2016","Estonia","Number","From 15 to 17 years",":",""
"2016","Estonia","Number","From 18 to 24 years",":",""
"2016","Estonia","Number","From 25 to 49 years",":",""
"2016","Estonia","Number","From 50 to 64 years",":",""
"2016","Estonia","Number","65 years or over",":",""
"2016","Ireland","Number","Less than 15 years",":",""
"2016","Ireland","Number","From 15 to 17 years",":",""
"2016","Ireland","Number","From 18 to 24 years",":",""
"2016","Ireland","Number","From 25 to 49 years",":",""
"2016","Ireland","Number","From 50 to 64 years",":",""
"2016","Ireland","Number","65 years or over",":",""
"2016","Greece","Number","Less than 15 years","19",""
"2016","Greece","Number","From 15 to 17 years","16",""
"2016","Greece","Number","From 18 to 24 years","101",""
"2016","Greece","Number","From 25 to 49 years","293",""
"2016","Greece","Number","From 50 to 64 years","154",""
"2016","Greece","Number","65 years or over","236",""
"2016","Spain","Number","Less than 15 years","28",""
"2016","Spain","Number","From 15 to 17 years","23",""
"2016","Spain","Number","From 18 to 24 years","176",""
"2016","Spain","Number","From 25 to 49 years","669",""
"2016","Spain","Number","From 50 to 64 years","393",""
"2016","Spain","Number","65 years or over","515",""
"2016","France","Number","Less than 15 years","108",""
"2016","France","Number","From 15 to 17 years","95",""
"2016","France","Number","From 18 to 24 years","596",""
"2016","France","Number","From 25 to 49 years","1,182",""
"2016","France","Number","From 50 to 64 years","607",""
"2016","France","Number","65 years or over","883",""
"2016","Croatia","Number","Less than 15 years","4",""
"2016","Croatia","Number","From 15 to 17 years","4",""
"2016","Croatia","Number","From 18 to 24 years","42",""
"2016","Croatia","Number","From 25 to 49 years","97",""
"2016","Croatia","Number","From 50 to 64 years","77",""
"2016","Croatia","Number","65 years or over","83",""
"2016","Italy","Number","Less than 15 years","49",""
"2016","Italy","Number","From 15 to 17 years","66",""
"2016","Italy","Number","From 18 to 24 years","352",""
"2016","Italy","Number","From 25 to 49 years","1,111",""
"2016","Italy","Number","From 50 to 64 years","626",""
"2016","Italy","Number","65 years or over","1,045",""
"2016","Cyprus","Number","Less than 15 years","1",""
"2016","Cyprus","Number","From 15 to 17 years","6",""
"2016","Cyprus","Number","From 18 to 24 years","5",""
"2016","Cyprus","Number","From 25 to 49 years","12",""
"2016","Cyprus","Number","From 50 to 64 years","8",""
"2016","Cyprus","Number","65 years or over","14",""
"2016","Latvia","Number","Less than 15 years","2",""
"2016","Latvia","Number","From 15 to 17 years","5",""
"2016","Latvia","Number","From 18 to 24 years","18",""
"2016","Latvia","Number","From 25 to 49 years","54",""
"2016","Latvia","Number","From 50 to 64 years","34",""
"2016","Latvia","Number","65 years or over","35",""
"2016","Lithuania","Number","Less than 15 years",":",""
"2016","Lithuania","Number","From 15 to 17 years",":",""
"2016","Lithuania","Number","From 18 to 24 years",":",""
"2016","Lithuania","Number","From 25 to 49 years",":",""
"2016","Lithuania","Number","From 50 to 64 years",":",""
"2016","Lithuania","Number","65 years or over",":",""
"2016","Luxembourg","Number","Less than 15 years","2",""
"2016","Luxembourg","Number","From 15 to 17 years","0",""
"2016","Luxembourg","Number","From 18 to 24 years","3",""
"2016","Luxembourg","Number","From 25 to 49 years","13",""
"2016","Luxembourg","Number","From 50 to 64 years","2",""
"2016","Luxembourg","Number","65 years or over","12",""
"2016","Hungary","Number","Less than 15 years","10",""
"2016","Hungary","Number","From 15 to 17 years","8",""
"2016","Hungary","Number","From 18 to 24 years","47",""
"2016","Hungary","Number","From 25 to 49 years","226",""
"2016","Hungary","Number","From 50 to 64 years","156",""
"2016","Hungary","Number","65 years or over","159",""
"2016","Malta","Number","Less than 15 years","0",""
"2016","Malta","Number","From 15 to 17 years","1",""
"2016","Malta","Number","From 18 to 24 years","2",""
"2016","Malta","Number","From 25 to 49 years","13",""
"2016","Malta","Number","From 50 to 64 years","2",""
"2016","Malta","Number","65 years or over","5",""
"2016","Netherlands","Number","Less than 15 years","12",""
"2016","Netherlands","Number","From 15 to 17 years","9",""
"2016","Netherlands","Number","From 18 to 24 years","75",""
"2016","Netherlands","Number","From 25 to 49 years","138",""
"2016","Netherlands","Number","From 50 to 64 years","100",""
"2016","Netherlands","Number","65 years or over","198",""
"2016","Austria","Number","Less than 15 years","7",""
"2016","Austria","Number","From 15 to 17 years","15",""
"2016","Austria","Number","From 18 to 24 years","56",""
"2016","Austria","Number","From 25 to 49 years","134",""
"2016","Austria","Number","From 50 to 64 years","83",""
"2016","Austria","Number","65 years or over","137",""
"2016","Poland","Number","Less than 15 years","72",""
"2016","Poland","Number","From 15 to 17 years","74",""
"2016","Poland","Number","From 18 to 24 years","440",""
"2016","Poland","Number","From 25 to 49 years","1,144",""
"2016","Poland","Number","From 50 to 64 years","639",""
"2016","Poland","Number","65 years or over","656",""
"2016","Portugal","Number","Less than 15 years","7",""
"2016","Portugal","Number","From 15 to 17 years","7",""
"2016","Portugal","Number","From 18 to 24 years","54",""
"2016","Portugal","Number","From 25 to 49 years","158",""
"2016","Portugal","Number","From 50 to 64 years","135",""
"2016","Portugal","Number","65 years or over","201",""
"2016","Romania","Number","Less than 15 years","74",""
"2016","Romania","Number","From 15 to 17 years","51",""
"2016","Romania","Number","From 18 to 24 years","195",""
"2016","Romania","Number","From 25 to 49 years","637",""
"2016","Romania","Number","From 50 to 64 years","438",""
"2016","Romania","Number","65 years or over","509",""
"2016","Slovenia","Number","Less than 15 years","3",""
"2016","Slovenia","Number","From 15 to 17 years","3",""
"2016","Slovenia","Number","From 18 to 24 years","21",""
"2016","Slovenia","Number","From 25 to 49 years","43",""
"2016","Slovenia","Number","From 50 to 64 years","36",""
"2016","Slovenia","Number","65 years or over","24",""
"2016","Slovakia","Number","Less than 15 years",":",""
"2016","Slovakia","Number","From 15 to 17 years",":",""
"2016","Slovakia","Number","From 18 to 24 years",":",""
"2016","Slovakia","Number","From 25 to 49 years",":",""
"2016","Slovakia","Number","From 50 to 64 years",":",""
"2016","Slovakia","Number","65 years or over",":",""
"2016","Finland","Number","Less than 15 years",":",""
"2016","Finland","Number","From 15 to 17 years",":",""
"2016","Finland","Number","From 18 to 24 years",":",""
"2016","Finland","Number","From 25 to 49 years",":",""
"2016","Finland","Number","From 50 to 64 years",":",""
"2016","Finland","Number","65 years or over",":",""
"2016","Sweden","Number","Less than 15 years","6",""
"2016","Sweden","Number","From 15 to 17 years","6",""
"2016","Sweden","Number","From 18 to 24 years","31",""
"2016","Sweden","Number","From 25 to 49 years","78",""
"2016","Sweden","Number","From 50 to 64 years","60",""
"2016","Sweden","Number","65 years or over","89",""
"2016","United Kingdom","Number","Less than 15 years","64",""
"2016","United Kingdom","Number","From 15 to 17 years","58",""
"2016","United Kingdom","Number","From 18 to 24 years","279",""
"2016","United Kingdom","Number","From 25 to 49 years","680",""
"2016","United Kingdom","Number","From 50 to 64 years","322",""
"2016","United Kingdom","Number","65 years or over","456",""
"2016","Iceland","Number","Less than 15 years","1",""
"2016","Iceland","Number","From 15 to 17 years","2",""
"2016","Iceland","Number","From 18 to 24 years","0",""
"2016","Iceland","Number","From 25 to 49 years","5",""
"2016","Iceland","Number","From 50 to 64 years","4",""
"2016","Iceland","Number","65 years or over","6",""
"2016","Liechtenstein","Number","Less than 15 years",":",""
"2016","Liechtenstein","Number","From 15 to 17 years",":",""
"2016","Liechtenstein","Number","From 18 to 24 years",":",""
"2016","Liechtenstein","Number","From 25 to 49 years",":",""
"2016","Liechtenstein","Number","From 50 to 64 years",":",""
"2016","Liechtenstein","Number","65 years or over",":",""
"2016","Norway","Number","Less than 15 years","2",""
"2016","Norway","Number","From 15 to 17 years","3",""
"2016","Norway","Number","From 18 to 24 years","20",""
"2016","Norway","Number","From 25 to 49 years","40",""
"2016","Norway","Number","From 50 to 64 years","37",""
"2016","Norway","Number","65 years or over","32",""
"2016","Switzerland","Number","Less than 15 years","12",""
"2016","Switzerland","Number","From 15 to 17 years","4",""
"2016","Switzerland","Number","From 18 to 24 years","26",""
"2016","Switzerland","Number","From 25 to 49 years","58",""
"2016","Switzerland","Number","From 50 to 64 years","48",""
"2016","Switzerland","Number","65 years or over","68",""
